,pv,wind,demand_el,demand_th
7672,0.0,0.01,203.775,659.0654971611322
7673,0.0,0.014,192.07500000000002,408.27332985903314
7674,0.0,0.024,185.25,610.699652556934
7675,0.0,0.036,168.675,313.9654515465073
7676,0.0,0.051,155.025,488.7190473329664
7677,0.0,0.06,143.32500000000002,309.91023457778743
7678,0.0,0.067,134.55,422.71188642680664
7679,0.0,0.075,129.675,366.95942293730224
7680,0.0,0.083,120.9,352.184768795475
7681,0.0,0.094,117.97500000000001,406.9367650791431
7682,0.0,0.103,116.025,354.7375791203491
7683,0.0,0.102,115.05,401.87120030100215
7684,0.0,0.103,129.675,420.775278945976
7685,0.0,0.114,163.8,772.7996578286376
7686,0.0,0.122,252.525,388.0604611329088
7687,0.004,0.116,212.55,774.6533092153209
7688,0.026,0.126,313.95,448.66693133893915
7689,0.085,0.184,279.825,831.3371455861754
7690,0.098,0.203,261.3,310.7489487716029
7691,0.089,0.208,290.55,782.5057489776332
7692,0.084,0.219,286.65000000000003,262.95090057034685
7693,0.059,0.248,278.85,569.8088551424576
7694,0.015,0.29,258.375,481.2976116321561
7695,0.0,0.344,207.675,465.7963165291409
7696,0.0,0.352,195.0,424.6378328128089
7697,0.0,0.329,183.3,655.2739255861756
7698,0.0,0.313,177.45000000000002,262.40684835954215
7699,0.0,0.308,169.65,562.310999215321
7700,0.0,0.295,150.15,332.59430272562247
7701,0.0,0.27,140.4,240.7506266479847
7702,0.0,0.255,128.70000000000002,336.55573502361375
7703,0.0,0.26,126.75,385.3358911567808
7704,0.0,0.261,122.85000000000001,341.4353234341352
7705,0.0,0.217,113.10000000000001,351.8219038645878
7706,0.0,0.206,112.125,360.7758847349778
7707,0.0,0.235,112.125,337.7291129894554
7708,0.0,0.244,124.80000000000001,391.258229928863
7709,0.0,0.245,143.32500000000002,679.2187607660558
7710,0.0,0.255,240.82500000000002,436.17347163170325
7711,0.004,0.275,237.9,629.2317833724833
7712,0.032,0.29,268.125,478.8211759836532
7713,0.115,0.286,256.425,474.7920612059932
7714,0.201,0.388,260.325,613.8652851227482
7715,0.327,0.471,264.225,339.17928947469807
7716,0.34,0.498,278.85,566.0312664330756
7717,0.271,0.495,274.95,469.3918029562582
7718,0.137,0.488,236.925,486.4426477386606
7719,0.004,0.513,189.15,311.4350655626856
7720,0.0,0.542,193.05,350.24535599313816
7721,0.0,0.556,201.82500000000002,615.7668912059931
7722,0.0,0.526,179.4,186.70370641884818
7723,0.0,0.482,171.6,582.6827033724833
7724,0.0,0.479,148.20000000000002,231.04839859008072
7725,0.0,0.47,137.475,446.94219251157824
7726,0.0,0.438,135.525,209.55939600736556
7727,0.0,0.426,124.80000000000001,267.8309399430904
7728,0.0,0.43,117.0,312.776042413887
7729,0.0,0.358,116.025,314.20451718347397
7730,0.0,0.388,111.15,296.8658424654575
7731,0.0,0.39,112.125,325.8723290300859
7732,0.0,0.374,121.875,361.6585369289299
7733,0.0,0.362,153.07500000000002,586.4212021110806
7734,0.0,0.368,246.675,501.10565452165935
7735,0.004,0.35,228.15,465.8467250856263
7736,0.031,0.428,275.925,376.9603109315765
7737,0.056,0.41,272.02500000000003,584.3125126234771
7738,0.079,0.422,236.925,398.34018139240237
7739,0.109,0.461,267.15000000000003,474.78323780231943
7740,0.084,0.425,300.3,157.78306718678218
7741,0.034,0.39,259.35,621.7884489302533
7742,0.01,0.395,248.625,175.6450601097573
7743,0.0,0.398,202.8,570.5070419047988
7744,0.0,0.382,161.85,416.09961667438586
7745,0.0,0.403,143.32500000000002,285.42737262347697
7746,0.0,0.355,133.57500000000002,303.88827857256814
7747,0.0,0.394,140.4,189.69585508562616
7748,0.0,0.361,146.25,410.7191839061221
7749,0.0,0.346,140.4,381.6544355464522
7750,0.0,0.332,134.55,338.3843252885998
7751,0.0,0.311,124.80000000000001,335.3863455431439
7752,0.0,0.27,117.0,204.0742554919849
7753,0.0,0.265,116.025,38.017476591665655
7754,0.0,0.295,112.125,249.72538209648843
7755,0.0,0.248,112.125,226.39994943411233
7756,0.0,0.251,117.0,260.5519552090411
7757,0.0,0.241,112.125,337.7335791447497
7758,0.0,0.232,116.025,425.02770299684175
7759,0.0,0.223,116.025,310.87648400648715
7760,0.018,0.205,115.05,423.88473052095526
7761,0.041,0.202,119.925,210.3360935498916
7762,0.076,0.225,122.85000000000001,436.87610832159373
7763,0.152,0.252,120.9,311.7124158457073
7764,0.099,0.261,121.875,267.0619882315585
7765,0.094,0.243,127.72500000000001,195.96028786499818
7766,0.047,0.218,122.85000000000001,451.66639648879243
7767,0.001,0.257,120.9,162.1250427267357
7768,0.0,0.296,125.775,357.8669138264165
7769,0.0,0.308,126.75,475.02708354989164
7770,0.0,0.308,129.675,255.22482327336667
7771,0.0,0.279,130.65,301.80448400648714
7772,0.0,0.274,132.6,292.3497153826928
7773,0.0,0.3,128.70000000000002,464.53813180712564
7774,0.0,0.316,124.80000000000001,193.93569878460826
7775,0.0,0.291,119.925,262.7177201672329
7776,0.0,0.263,114.075,287.15619681612077
7777,0.0,0.233,109.2,297.08735430742234
7778,0.0,0.211,107.25,323.01631240431726
7779,0.0,0.193,109.2,291.86009965338144
7780,0.0,0.203,111.15,353.2271316428115
7781,0.0,0.225,104.325,341.10116383968506
7782,0.0,0.241,106.275,361.1071253794342
7783,0.005,0.252,108.22500000000001,510.0662215732239
7784,0.033,0.214,103.35000000000001,403.0135258639088
7785,0.047,0.207,108.22500000000001,408.53477444527846
7786,0.043,0.177,115.05,275.7719408813057
7787,0.035,0.154,111.15,492.54276136578045
7788,0.033,0.123,124.80000000000001,255.090559583794
7789,0.038,0.097,120.9,438.3418037533601
7790,0.017,0.089,126.75,175.5381017291364
7791,0.0,0.113,129.675,509.90193148689906
7792,0.0,0.128,130.65,267.2021889782006
7793,0.0,0.132,135.525,373.1507344452785
7794,0.0,0.128,144.3,349.87916991235625
7795,0.0,0.123,132.6,553.636931573224
7796,0.0,0.127,138.45000000000002,237.0994735974477
7797,0.0,0.133,136.5,557.9936165906208
7798,0.0,0.132,126.75,364.82259864963834
7799,0.0,0.128,123.825,302.59891131424916
7800,0.0,0.123,114.075,406.21735523545993
7801,0.0,0.118,111.15,391.48800888006105
7802,0.0,0.137,109.2,319.6307300906132
7803,0.0,0.162,109.2,412.28286070883405
7804,0.0,0.183,117.97500000000001,414.66613558987694
7805,0.0,0.193,144.3,677.362968075705
7806,0.0,0.203,253.5,549.8343623255823
7807,0.003,0.174,255.45000000000002,681.0718747466866
7808,0.053,0.16,290.55,485.72816837834307
7809,0.207,0.164,266.175,711.2498756416559
7810,0.487,0.155,242.775,542.0983010891406
7811,0.58,0.138,268.125,512.1862571419014
7812,0.556,0.133,285.675,361.36380986564376
7813,0.449,0.131,278.85,641.86421198411
7814,0.254,0.11,233.025,465.61645168147186
7815,0.007,0.112,187.20000000000002,625.0404286550915
7816,0.0,0.121,178.425,400.65230229969274
7817,0.0,0.125,183.3,614.7408056416558
7818,0.0,0.129,194.025,598.9423989836191
7819,0.0,0.131,177.45000000000002,495.3461647466865
7820,0.0,0.135,156.975,397.5174650493246
7821,0.0,0.138,149.175,683.6094074574842
7822,0.0,0.15,136.5,445.60414318171746
7823,0.0,0.157,128.70000000000002,449.0523364719016
7824,0.0,0.174,122.85000000000001,487.9621318943373
7825,0.0,0.182,118.95,489.40992773443566
7826,0.0,0.167,117.97500000000001,479.5381642410837
7827,0.0,0.142,120.9,494.30633381456244
7828,0.0,0.146,132.6,557.9998888016185
7829,0.0,0.172,151.125,814.0714434156882
7830,0.0,0.178,250.57500000000002,535.7248425091108
7831,0.001,0.183,244.725,815.7525955224066
7832,0.014,0.175,318.825,462.71159504235027
7833,0.032,0.134,281.77500000000003,899.5468840822375
7834,0.041,0.118,252.525,481.95168336215323
7835,0.04,0.119,290.55,682.4065858953927
7836,0.037,0.112,280.8,400.2355405353505
7837,0.023,0.108,276.90000000000003,750.2826019219843
7838,0.006,0.114,262.27500000000003,425.20173029532236
7839,0.0,0.124,222.3,531.7385240287026
7840,0.0,0.119,207.675,650.5229198688011
7841,0.0,0.122,193.05,485.4092740822376
7842,0.0,0.115,179.4,600.7419282956741
7843,0.0,0.111,176.475,339.0141355224066
7844,0.0,0.101,160.875,461.1106271490685
7845,0.0,0.096,148.20000000000002,457.4371038422096
7846,0.0,0.094,140.4,376.2417321084774
7847,0.0,0.099,132.6,354.5054110412947
7848,0.0,0.102,121.875,379.5300658829294
7849,0.0,0.103,118.95,391.96551938906475
7850,0.0,0.1,117.0,365.82457202965793
7851,0.0,0.094,117.0,423.0643337607424
7852,0.0,0.086,128.70000000000002,406.7249898635044
7853,0.0,0.072,150.15,784.4843878686208
7854,0.0,0.059,237.9,452.33251609356984
7855,0.006,0.048,249.60000000000002,521.8568966999089
7856,0.053,0.037,292.5,756.1253587781296
7857,0.122,0.02,290.55,568.6948449688246
7858,0.218,0.012,268.125,645.9516841032824
7859,0.277,0.015,300.3,484.65484354090984
7860,0.265,0.017,289.575,456.8224494284352
7861,0.197,0.017,297.375,457.2543938440794
7862,0.073,0.022,270.075,597.184522372198
7863,0.0,0.032,230.1,378.76557648467247
7864,0.0,0.046,206.70000000000002,637.0167885189265
7865,0.0,0.06,191.1,550.996146440706
7866,0.0,0.072,181.35,376.1916187781296
7867,0.0,0.081,180.375,421.1063173062482
7868,0.0,0.088,156.975,444.2393534969432
7869,0.0,0.091,146.25,492.2162094284353
7870,0.0,0.088,136.5,278.88942393201233
7871,0.0,0.08,125.775,387.49948112014926
7872,0.0,0.07,123.825,496.37159936149993
7873,0.0,0.062,119.925,472.6321050377421
7874,0.0,0.059,117.0,491.57530105892056
7875,0.0,0.061,116.025,495.4362803690484
7876,0.0,0.063,130.65,444.03039501048227
7877,0.0,0.067,157.95000000000002,788.0172733644337
7878,0.0,0.077,262.27500000000003,499.4828469983191
7879,0.015,0.084,272.02500000000003,866.9169481390196
7880,0.095,0.068,344.175,689.0555400754844
7881,0.171,0.054,316.875,580.5166288288918
7882,0.235,0.066,293.475,746.629549173828
7883,0.264,0.088,314.925,469.6705850891143
7884,0.31,0.113,315.90000000000003,786.3552082721716
7885,0.23,0.128,303.225,565.6504606594644
7886,0.058,0.137,272.02500000000003,503.80074986370016
7887,0.0,0.169,223.275,654.4869366806429
7888,0.0,0.203,210.6,675.9627215611209
7889,0.0,0.211,200.85,598.8053496246562
7890,0.0,0.233,184.275,449.4875100754843
7891,0.0,0.239,181.35,424.21982927972005
7892,0.0,0.217,158.925,552.5662280331276
7893,0.0,0.222,152.1,477.5038282721716
7894,0.0,0.21,143.32500000000002,254.69745477143812
7895,0.0,0.222,137.475,459.2433243478699
7896,0.0,0.21,129.675,373.76096944696434
7897,0.0,0.201,126.75,429.9589383017897
7898,0.0,0.183,123.825,394.7990452059079
7899,0.0,0.167,124.80000000000001,444.4414891073223
7900,0.0,0.171,135.525,489.5185238142693
7901,0.0,0.158,155.025,754.8173336008757
7902,0.0,0.181,249.60000000000002,537.4042286474647
7903,0.004,0.208,277.875,808.5559173159339
7904,0.045,0.225,272.02500000000003,541.1002566035794
7905,0.118,0.226,267.15000000000003,741.3688734145195
7906,0.154,0.253,231.07500000000002,580.4133814638122
7907,0.135,0.272,269.1,656.3793138473396
7908,0.091,0.249,297.375,497.2010463240451
7909,0.049,0.212,273.0,673.0657881815741
7910,0.014,0.209,234.975,487.79962756239786
7911,0.0,0.251,200.85,508.0961050856923
7912,0.0,0.286,189.15,746.9112833213414
7913,0.0,0.309,147.225,513.6962240336958
7914,0.0,0.323,166.725,435.51837660357944
7915,0.0,0.376,169.65,452.038605984403
7916,0.0,0.377,140.4,608.1468327953431
7917,0.0,0.382,138.45000000000002,674.4638763240453
7918,0.0,0.378,126.75,397.47912028556726
7919,0.0,0.359,124.80000000000001,540.717502203204
7920,0.0,0.328,117.0,370.4765629472906
7921,0.0,0.293,113.10000000000001,284.9196831809964
7922,0.0,0.252,111.15,330.1563432459146
7923,0.0,0.238,110.175,459.3748235834899
7924,0.0,0.213,116.025,459.3956443235584
7925,0.0,0.192,113.10000000000001,522.5282866346496
7926,0.0,0.179,115.05,532.5291667385189
7927,0.001,0.166,115.05,750.0053865567477
7928,0.024,0.144,110.175,421.59154636199276
7929,0.058,0.123,118.95,630.7442362191725
7930,0.108,0.141,131.625,373.721116050385
7931,0.138,0.159,121.875,713.6927657907119
7932,0.094,0.148,132.6,353.07559573877717
7933,0.048,0.114,133.57500000000002,642.1313556998261
7934,0.016,0.122,126.75,473.49530571280985
7935,0.0,0.161,125.775,467.4376257647445
7936,0.0,0.184,133.57500000000002,399.284686011434
7937,0.0,0.196,134.55,463.30318620618897
7938,0.0,0.194,140.4,551.0967763619927
7939,0.0,0.175,143.32500000000002,475.27376637497645
7940,0.0,0.156,146.25,594.9149762321562
7941,0.0,0.146,141.375,414.1909057387772
7942,0.0,0.134,128.70000000000002,587.7807548169375
7943,0.0,0.115,124.80000000000001,405.6655635185716
7944,0.0,0.106,121.875,503.63555043540293
7945,0.0,0.11,117.0,542.474357674391
7946,0.0,0.101,115.05,462.42461962886944
7947,0.0,0.093,114.075,544.5551669816615
7948,0.0,0.093,117.97500000000001,495.0152589262336
7949,0.0,0.093,117.0,494.1530997129545
7950,0.0,0.091,116.025,620.7757229291817
7951,0.016,0.087,118.95,549.3218368381387
7952,0.138,0.065,114.075,520.648232701574
7953,0.377,0.054,117.97500000000001,405.17299442844467
7954,0.528,0.061,122.85000000000001,506.7694582235978
7955,0.545,0.06,121.875,459.88407799598997
7956,0.461,0.055,117.97500000000001,572.5399848935665
7957,0.215,0.047,123.825,255.25997581390385
7958,0.084,0.049,119.925,413.5963128252842
7959,0.0,0.061,126.75,432.95498293908815
7960,0.0,0.075,138.45000000000002,585.8474601780762
7961,0.0,0.092,140.4,500.4832644284448
7962,0.0,0.112,147.225,361.8858686788132
7963,0.0,0.127,145.275,644.9269468381386
7964,0.0,0.146,147.225,469.6454098267582
7965,0.0,0.153,141.375,543.3251723601624
7966,0.0,0.134,128.70000000000002,419.84104639282947
7967,0.0,0.118,123.825,493.0225051409868
7968,0.0,0.114,117.0,476.71367689351325
7969,0.0,0.115,112.125,444.3822221026899
7970,0.0,0.12,111.15,487.4846173009419
7971,0.0,0.147,111.15,402.78821451448823
7972,0.0,0.195,124.80000000000001,353.20544415075744
7973,0.0,0.242,153.07500000000002,185.88316261936288
7974,0.0,0.274,263.25,206.2555054276655
7975,0.008,0.259,295.425,259.74925582416967
7976,0.079,0.234,323.7,203.90988141892592
7977,0.17,0.185,300.3,500.87451260843847
7978,0.228,0.186,281.77500000000003,734.4491510005729
7979,0.188,0.192,327.6,713.9595269918334
7980,0.217,0.179,324.675,712.9039961879006
7981,0.102,0.153,309.075,712.0830277848418
7982,0.033,0.165,273.0,730.3443089852786
7983,0.0,0.245,221.32500000000002,713.3731209896484
7984,0.0,0.267,210.6,733.685186198825
7985,0.0,0.267,192.07500000000002,727.4882126084385
7986,0.0,0.26,186.225,395.78949901805197
7987,0.0,0.207,177.45000000000002,590.4406658241696
7988,0.0,0.208,159.9,572.4839446237327
7989,0.0,0.209,146.25,533.1767054058165
7990,0.0,0.206,137.475,382.5367233686735
7991,0.0,0.201,131.625,500.93922132060595
7992,0.0,0.266,126.75,471.98828799936575
7993,0.0,0.4,117.97500000000001,537.2841565191392
7994,0.0,0.434,117.97500000000001,502.2484127746318
7995,0.0,0.516,118.95,426.1346373031936
7996,0.0,0.661,133.57500000000002,585.2192426158095
7997,0.0,0.807,156.0,809.3657113113475
7998,0.0,0.882,275.925,591.6929473201358
7999,0.0,0.866,270.075,853.3321918047563
8000,0.002,0.821,326.625,579.0783530382785
8001,0.004,0.734,304.2,868.0350072761946
8002,0.01,0.72,301.27500000000003,741.9988550119137
8003,0.018,0.704,312.0,582.6216499899432
8004,0.031,0.69,321.75,642.0184669855491
8005,0.023,0.69,312.0,712.3992072322534
8006,0.004,0.679,275.925,659.2983604833521
8007,0.0,0.657,215.475,449.26422348774616
8008,0.0,0.636,218.4,617.8767252586182
8009,0.0,0.602,198.9,611.684264025096
8010,0.0,0.539,193.05,490.14683303827826
8011,0.0,0.469,183.3,436.44658628937685
8012,0.0,0.411,156.975,566.2941305272931
8013,0.0,0.334,150.15,447.211036985549
8014,0.0,0.262,137.475,386.96863615755365
8015,0.0,0.238,126.75,354.6950710477009
8016,0.0,0.235,124.80000000000001,392.3380762116777
8017,0.0,0.304,119.925,369.2950817262601
8018,0.0,0.444,114.075,422.5885499247552
8019,0.0,0.547,114.075,408.7690645569297
8020,0.0,0.566,130.65,434.13844201977383
8021,0.0,0.619,153.07500000000002,747.1409298861996
8022,0.0,0.712,257.40000000000003,475.92785900379175
8023,0.0,0.768,259.35,527.2135480480054
8024,0.004,0.803,298.35,699.6591334525202
8025,0.019,0.829,325.65000000000003,513.4322834158309
8026,0.032,0.851,293.475,678.0336360997436
8027,0.048,0.858,320.77500000000003,387.4918033057632
8028,0.038,0.846,311.02500000000003,640.1733087469672
8029,0.022,0.806,309.075,447.20810782787
8030,0.009,0.777,286.65000000000003,596.4586114675692
8031,0.0,0.802,214.5,263.0921960263652
8032,0.0,0.824,203.775,591.3752651806465
8033,0.0,0.833,199.875,382.0017797761319
8034,0.0,0.823,195.975,523.6404634525201
8035,0.0,0.812,186.225,294.9149970922191
8036,0.0,0.8,156.975,573.8800570555298
8037,0.0,0.791,148.20000000000002,384.73008874696717
8038,0.0,0.763,138.45000000000002,465.12862032833664
8039,0.0,0.704,129.675,599.1446563584346
8040,0.0,0.656,123.825,344.5991186007593
8041,0.0,0.588,117.97500000000001,540.2112503840793
8042,0.0,0.522,117.97500000000001,409.67058365722386
8043,0.0,0.459,119.925,422.0535006775751
8044,0.0,0.41,133.57500000000002,625.4961679914221
8045,0.0,0.343,145.275,694.9652645153656
8046,0.0,0.264,261.3,469.86876975239664
8047,0.003,0.231,275.925,817.5605305875923
8048,0.064,0.159,314.925,718.0430807681587
8049,0.154,0.099,292.5,753.618683567241
8050,0.264,0.081,272.02500000000003,547.7735650570653
8051,0.153,0.066,290.55,754.8154519644872
8052,0.053,0.059,312.0,553.2076293459718
8053,0.029,0.062,306.15000000000003,860.3941273820853
8054,0.008,0.086,281.77500000000003,535.0755580367139
8055,0.0,0.115,232.05,666.6653606552296
8056,0.0,0.135,228.15,688.0044830931785
8057,0.0,0.17,195.975,480.20388291261196
8058,0.0,0.186,173.55,646.7371607681588
8059,0.0,0.167,170.625,463.7153414227876
8060,0.0,0.138,156.0,442.62577422186973
8061,0.0,0.129,152.1,640.4243793459717
8062,0.0,0.14,132.6,516.1835828673203
8063,0.0,0.156,126.75,491.95351740443067
8064,0.0,0.174,119.925,520.17859537062
8065,0.0,0.199,116.025,532.9740631092595
8066,0.0,0.215,116.025,524.356219703326
8067,0.0,0.204,122.85000000000001,528.3563019924719
8068,0.0,0.233,137.475,600.3057131648303
8069,0.0,0.245,152.1,801.1613019135983
8070,0.0,0.259,265.2,681.7596064641049
8071,0.008,0.274,251.55,995.0399660007183
8072,0.108,0.302,273.0,669.820056218519
8073,0.216,0.364,245.70000000000002,929.1299637115729
8074,0.254,0.453,226.20000000000002,548.1916725669997
8075,0.126,0.484,261.3,422.8881161907336
8076,0.102,0.488,285.675,886.8344489154804
8077,0.068,0.519,232.05,605.3077609590405
8078,0.018,0.552,203.775,536.0737702778537
8079,0.0,0.583,175.5,791.492487553107
8080,0.0,0.601,188.175,636.2161446105598
8081,0.0,0.632,185.25,700.7586143927593
8082,0.0,0.649,159.9,500.324316218519
8083,0.0,0.655,156.0,638.6155655373323
8084,0.0,0.643,153.07500000000002,470.930733030386
8085,0.0,0.616,139.425,819.0406889154804
8086,0.0,0.562,128.70000000000002,462.9180672797358
8087,0.0,0.476,119.925,536.3350553984054
8088,0.0,0.352,118.95,390.03785788942184
8089,0.0,0.27,115.05,306.10762384541135
8090,0.0,0.212,114.075,394.14729494429724
8091,0.0,0.222,113.10000000000001,434.07539465850414
8092,0.0,0.209,117.97500000000001,488.17760518580394
8093,0.0,0.178,115.05,563.1486863061436
8094,0.0,0.158,114.075,668.5471200643611
8095,0.0,0.152,119.925,533.6751009874804
8096,0.031,0.124,118.95,609.3421776908226
8097,0.089,0.096,122.85000000000001,495.3410812732735
8098,0.147,0.092,129.675,587.57296641617
8099,0.148,0.082,127.72500000000001,637.4342920206262
8100,0.094,0.07,127.72500000000001,452.3243751415176
8101,0.048,0.077,134.55,468.380542482186
8102,0.012,0.122,134.55,426.68837670196314
8103,0.0,0.185,134.55,733.069873581072
8104,0.0,0.203,140.4,589.3123837568386
8105,0.0,0.171,148.20000000000002,414.4834870534964
8106,0.0,0.126,150.15,661.8658176908226
8107,0.0,0.132,148.20000000000002,557.6327419105999
8108,0.0,0.192,145.275,442.0286554930508
8109,0.0,0.302,140.4,618.9559551415176
8110,0.0,0.4,124.80000000000001,301.22331553733716
8111,0.0,0.457,123.825,442.63956355961824
8112,0.0,0.425,119.925,459.60792323984754
8113,0.0,0.386,115.05,444.91891010468134
8114,0.0,0.364,113.10000000000001,446.02757867824624
8115,0.0,0.331,112.125,432.2789452607838
8116,0.0,0.3,118.95,450.62016699942393
8117,0.0,0.248,113.10000000000001,487.9414582183352
8118,0.0,0.213,112.125,487.28856793603916
8119,0.003,0.177,117.97500000000001,617.3442459300574
8120,0.045,0.134,115.05,695.0441602093626
8121,0.112,0.134,120.9,482.28048934751973
8122,0.212,0.142,121.875,628.727931056251
8123,0.369,0.114,127.72500000000001,466.7604067619912
8124,0.356,0.077,124.80000000000001,500.50259190313926
8125,0.252,0.038,127.72500000000001,403.75114075900035
8126,0.08,0.016,122.85000000000001,263.85340447371334
8127,0.0,0.007,126.75,588.9873893325653
8128,0.0,0.004,138.45000000000002,515.103369912112
8129,0.0,0.004,146.25,534.9614756328068
8130,0.0,0.004,143.32500000000002,605.2783402093626
8131,0.0,0.006,147.225,544.8043439240755
8132,0.0,0.01,144.3,579.0420730622327
8133,0.0,0.018,136.5,389.5811919031393
8134,0.0,0.029,126.75,577.8463181585174
8135,0.0,0.04,120.9,396.80035668721894
8136,0.0,0.05,115.05,479.0138400456447
8137,0.0,0.061,111.15,473.1818007981627
8138,0.0,0.064,112.125,474.3093548960844
8139,0.0,0.061,112.125,495.4080882052772
8140,0.0,0.06,127.72500000000001,533.4802589215846
8141,0.0,0.058,151.125,805.5781308075966
8142,0.0,0.053,268.125,624.3356633642713
8143,0.004,0.041,253.5,877.1791738900907
8144,0.082,0.026,267.15000000000003,426.09979159632553
8145,0.228,0.02,264.225,959.5320205808978
8146,0.325,0.016,274.95,457.2089739263014
8147,0.439,0.015,292.5,901.0167475346148
8148,0.374,0.015,302.25,478.6159762562773
8149,0.176,0.018,279.825,917.6984877975243
8150,0.043,0.039,260.325,540.8408106171086
8151,0.0,0.088,209.625,698.0864618954461
8152,0.0,0.145,181.35,624.6320654675484
8153,0.0,0.184,167.70000000000002,677.6742077613136
8154,0.0,0.192,156.0,452.3608015963256
8155,0.0,0.185,148.20000000000002,670.3906144159098
8156,0.0,0.184,146.25,406.33086340048214
8157,0.0,0.194,142.35,609.2746462562774
8158,0.0,0.202,129.675,379.2223360657893
8159,0.0,0.204,121.875,468.3346141073556
8160,0.0,0.211,118.95,506.64727048017835
8161,0.0,0.222,117.0,456.4940624125273
8162,0.0,0.225,113.10000000000001,536.7535557270686
8163,0.0,0.214,114.075,532.6576529626838
8164,0.0,0.179,129.675,507.81532074845546
8165,0.0,0.167,136.5,852.0482087461282
8166,0.0,0.12,261.3,573.5992640493945
8167,0.0,0.086,212.55,809.1885547686786
8168,0.035,0.069,271.05,595.6438948250545
8169,0.077,0.054,280.8,663.5178875330637
8170,0.082,0.058,252.525,844.841518915256
8171,0.075,0.07,286.65000000000003,552.6403556570905
8172,0.058,0.079,289.575,612.9274930054573
8173,0.038,0.096,283.725,620.5438610167325
8174,0.011,0.105,275.925,778.9007716796409
8175,0.0,0.082,234.975,394.43138433127393
8176,0.0,0.093,196.95000000000002,721.7992169265312
8177,0.0,0.141,178.425,425.7364268701553
8178,0.0,0.188,173.55,760.3671148250545
8179,0.0,0.239,166.725,514.8021354879628
8180,0.0,0.278,160.875,389.78272819597186
8181,0.0,0.274,156.975,629.4774130054574
8182,0.0,0.248,141.375,503.5009659389699
8183,0.0,0.27,136.5,408.32605964814246
8184,0.0,0.323,133.57500000000002,467.0054478485121
8185,0.0,0.355,125.775,522.5104118188789
8186,0.0,0.379,124.80000000000001,470.41333736620277
8187,0.0,0.41,129.675,429.5448242122879
8188,0.0,0.444,140.4,546.2153734517822
8189,0.0,0.422,174.525,833.2766349365185
8190,0.0,0.376,268.125,520.2970078122371
8191,0.0,0.32,255.45000000000002,957.8023502797296
8192,0.006,0.24,292.5,454.41418363775756
8193,0.017,0.187,292.5,1014.5808834336445
8194,0.025,0.141,270.075,513.0831350106021
8195,0.029,0.112,302.25,701.0950728213058
8196,0.022,0.102,302.25,631.4385563834466
8197,0.012,0.108,284.7,752.2567190550521
8198,0.002,0.112,261.3,437.6097281645169
8199,0.0,0.112,208.65,842.4482946023763
8200,0.0,0.098,198.9,546.3783676822076
8201,0.0,0.081,168.675,600.1606443241798
8202,0.0,0.068,161.85,489.1081036377575
8203,0.0,0.043,150.15,364.47253274722243
8204,0.0,0.02,151.125,590.1149025431095
8205,0.0,0.013,132.6,437.2661663834466
8206,0.0,0.011,126.75,303.25031961144504
8207,0.0,0.009,124.80000000000001,438.5150686649639
8208,0.0,0.004,117.97500000000001,410.21531827619106
8209,0.0,0.003,114.075,430.76371214831187
8210,0.0,0.003,109.2,413.2875993350121
8211,0.0,0.003,111.15,444.3006127058534
8212,0.0,0.003,128.70000000000002,514.4554366342361
8213,0.0,0.004,158.925,826.1353804807648
8214,0.0,0.007,252.525,599.941489979485
8215,0.0,0.024,220.35,791.9189858567245
8216,0.023,0.037,274.95,509.1741842966237
8217,0.057,0.035,273.0,804.3568024858832
8218,0.083,0.035,252.525,593.1769758004625
8219,0.084,0.04,270.075,668.6501770536615
8220,0.073,0.045,256.425,492.7273773043014
8221,0.051,0.056,258.375,631.4271349922813
8222,0.016,0.08,236.925,622.8038024296213
8223,0.0,0.109,197.925,492.36435217898145
8224,0.0,0.145,191.1,670.2819034884424
8225,0.0,0.178,179.4,567.8879050485432
8226,0.0,0.186,168.675,322.4805242966237
8227,0.0,0.176,158.925,594.6072417339637
8228,0.0,0.162,156.975,399.2894999232233
8229,0.0,0.142,144.3,448.3304673043014
8230,0.0,0.144,140.4,438.846469253158
8231,0.0,0.137,137.475,346.70488551915315
8232,0.0,0.146,128.70000000000002,384.4634447436804
8233,0.0,0.147,127.72500000000001,397.3894088073126
8234,0.0,0.136,126.75,378.17505469995405
8235,0.0,0.115,125.775,399.97016403198256
8236,0.0,0.101,135.525,462.7039067596716
8237,0.0,0.098,162.82500000000002,802.8273004734932
8238,0.0,0.094,235.95000000000002,568.5374474834462
8239,0.005,0.09,234.0,779.3441192687292
8240,0.105,0.097,272.02500000000003,515.4556169466535
8241,0.297,0.089,231.07500000000002,897.3807023025025
8242,0.465,0.125,235.95000000000002,482.7656688193891
8243,0.499,0.147,241.8,671.9127182825965
8244,0.395,0.133,240.82500000000002,444.95014654103994
8245,0.206,0.103,240.82500000000002,591.0911618531626
8246,0.07,0.08,212.55,627.1627753800021
8247,0.0,0.08,152.1,524.4803406483985
8248,0.0,0.109,148.20000000000002,474.2173947120306
8249,0.0,0.14,142.35,757.0109423025025
8250,0.0,0.145,165.75,496.4572998929743
8251,0.0,0.115,146.25,365.39604926872914
8252,0.0,0.066,136.5,707.2995957418893
8253,0.0,0.028,135.525,580.6608711414647
8254,0.0,0.011,129.675,528.7019813600963
8255,0.0,0.004,129.675,515.5952234077373
8256,0.0,0.005,120.9,428.0720812634501
